90;Альтенрейн,Альтенрейна,Альтенрейну,Альтенрейном,Альтенрейне;{"name": "Альтенрейн", "airport": "ACH", "country": "Швейцария"}
91;Амами-О-Сима,Амами О Сима,АмамиОСима,Амами-О-Симы,Амами-О-Симе,Амами-О-Симу,Амами-О-Симой;{"name": "Амами-О-Сима", "airport": "ASJ", "country": "Япония"}
92;Амарилло;{"name": "Амарилло", "airport": "AMA", "country": "США"}
93;Амбон,Паттимура,Амбона,Амбону,Амбоном,Амбоне;{"name": "Амбон", "airport": "AMQ", "country": "Индонезия"}
94;Амборови;{"name": "Амборови", "airport": "MJN", "country": "Мадагаскар"}
95;Амгу;{"name": "Амгу", "airport": "AEM", "country": "Россия"}
96;Амдерма,Амдермы,Амдерме,Амдерму,Амдермой;{"name": "Амдерма", "airport": "AMV", "country": "Россия"}
97;Амман,Аммана,Амману,Амманом,Аммане;{"name": "Амман", "airport": "AMM", "country": "Иордания"}
98;Амритсар,Амритсара,Амритсару,Амритсаром,Амритсаре;{"name": "Амритсар", "airport": "ATQ", "country": "Индия"}
99;Амстердам,Амстердама,Амстердаму,Амстердамом,Амстердаме;{"name": "Амстердам", "airport": "AMS", "statCode": "8400058", "country": "Нидерланды"}
100;Ан-Наджаф,Ан Наджаф,АнНаджаф,Ан-Наджаф Международный,Ана-Наджафа,Ану-Наджафу,Аном-Наджафом,Ане-Наджафе;{"name": "Ан-Наджаф", "airport": "NJF", "country": "Ирак"}
101;Анаа;{"name": "Анаа", "airport": "AAA", "country": "Полинезия"}
102;Анадырь,Анадыри,Анадыря,Анадырю,Анадырем,Анадыре;{"name": "Анадырь", "airport": "DYR", "country": "Россия"}
103;Анактувук,Анактувука,Анактувуку,Анактувуком,Анактувуке;{"name": "Анактувук", "airport": "AKP", "country": "США"}
104;Аналаклит,Аналаклита,Аналаклиту,Аналаклитом,Аналаклите;{"name": "Аналаклит", "airport": "UNK", "country": "США"}
105;Анапа,Анапы,Анапе,Анапу,Анапой;{"name": "Анапа", "airport": "AAQ", "statCode": "2064188", "country": "Россия"}
106;Анахим-Лейк,Анахим Лейк,АнахимЛейк,Анахима-Лейка,Анахиму-Лейку,Анахимом-Лейком,Анахиме-Лейке;{"name": "Анахим-Лейк", "airport": "YAA", "country": "Канада"}
107;Англинг-Лэйк,Англинг Лэйк,АнглингЛэйк,Англинга-Лэйка,Англингу-Лэйку,Англингом-Лэйком,Англинге-Лэйке;{"name": "Англинг-Лэйк", "airport": "YAX", "country": "Канада"}
108;Ангулем,Бри-Шампнье,Бри Шампнье,БриШампнье,Ангулема,Ангулему,Ангулемом,Ангулеме;{"name": "Ангулем", "airport": "ANG", "country": "Франция"}
109;Андауайлас,Андауайласа,Андауайласу,Андауайласом,Андауайласе;{"name": "Андауайлас", "airport": "ANS", "country": "Перу"}
110;Анденес,Анденеса,Анденесу,Анденесом,Анденесе;{"name": "Анденес", "airport": "ANX", "country": "Норвегия"}
111;Андижан,Андижана,Андижану,Андижаном,Андижане;{"name": "Андижан", "airport": "AZN", "country": "Узбекистан"}
112;Андрос,Андрос Таун,Андроса,Андросу,Андросом,Андросе;{"name": "Андрос", "airport": "ASD", "country": "Багамы"}
113;Анейтьюм,Анейтьюма,Анейтьюму,Анейтьюмом,Анейтьюме;{"name": "Анейтьюм", "airport": "AUY", "country": "Вануату"}
114;Анже,ЖД вокзал Анже,ЖД-вокзал Анже;{"name": "Анже", "airport": "QXG", "country": "Франция"}
115;Аниак,Аниака,Аниаку,Аниаком,Аниаке;{"name": "Аниак", "airport": "ANI", "country": "США"}
116;Анива,Анивы,Аниве,Аниву,Анивой;{"name": "Анива", "airport": "AWD", "country": "Вануату"}
117;Анкара,Анкары,Анкаре,Анкару,Анкарой;{"name": "Анкара", "airport": "ANK", "country": "Турция"}
118;Анкона,Фалконара,Анконов,Анконам,Анконами,Анконах;{"name": "Анкона", "airport": "AOI", "country": "Италия"}
119;Анкоридж,Анкориджа,Анкориджу,Анкориджем,Анкоридже;{"name": "Анкоридж", "airport": "ANC", "country": "США"}
120;Аннаба,Аннабы,Аннабе,Аннабу,Аннабой;{"name": "Аннаба", "airport": "AAE", "country": "Алжир"}
121;Анси;{"name": "Анси", "airport": "NCY", "country": "Франция"}
122;Антакья,Хатай,Антакьи,Антакье,Антакью,Антакьей;{"name": "Антакья", "airport": "HTY", "country": "Турция"}
123;Анталья,Антальи,Анталии,Анталье,Анталью,Антальей;{"name": "Анталья", "airport": "AYT", "country": "Турция"}
124;Антананариву;{"name": "Антананариву", "airport": "TNR", "country": "Мадагаскар"}
125;Антверпен,Антверпена,Антверпену,Антверпеном,Антверпене;{"name": "Антверпен", "airport": "ANR", "country": "Бельгия"}
126;Антофагаста,Серро-Морено,Серро Морено,СерроМорено,Антофагасты,Антофагасте,Антофагасту,Антофагастой;{"name": "Антофагаста", "airport": "ANF", "country": "Чили"}
127;Антсирабато;{"name": "Антсирабато", "airport": "ANM", "country": "Мадагаскар"}
128;Анхелес,Кларк,Анхелеса,Анхелесу,Анхелесом,Анхелесе;{"name": "Анхелес", "airport": "CRK", "country": "Филиппины"}
129;Анциранана,Анцирананы,Анциранане,Анциранану,Анцирананой;{"name": "Анциранана", "airport": "DIE", "country": "Мадагаскар"}
130;Анькан,Анькана,Анькану,Аньканом,Анькане;{"name": "Анькан", "airport": "AKA", "country": "Китай"}
131;Аньцин,Аньцина,Аньцину,Аньциным,Аньцине;{"name": "Аньцин", "airport": "AQG", "country": "Китай"}
132;Аньшань,Аньшань Тэнъао,Аньшаня,Аньшаню,Аньшанем,Аньшане;{"name": "Аньшань", "airport": "AOG", "country": "Китай"}
133;Аньшунь,Аньшуня,Аньшуню,Аньшунем,Аньшуне;{"name": "Аньшунь", "airport": "AVA", "country": "Китай"}
134;Аомори;{"name": "Аомори", "airport": "AOJ", "country": "Япония"}
135;Аоста,Коррадо Гекс,Аосты,Аосте,Аосту,Аостой;{"name": "Аоста", "airport": "AOT", "country": "Италия"}
136;Апартадо,Апартада,Апартаду,Апартадом,Апартаде;{"name": "Апартадо", "airport": "APO", "country": "Колумбия"}
137;Апатаки,Апатаков,Апатакам,Апатаками,Апатаках;{"name": "Апатаки", "airport": "APK", "country": "Французская Полинезия"}
138;Апатиты,Апатит,Апатитов,Апатитам,Апатитами,Апатитах;{"name": "Апатиты", "airport": "KVK", "country": "Россия"}
139;Апиа,Фалеоло;{"name": "Апиа", "airport": "APW", "country": "Самоа"}
140;Апингтон,Упингтон,Апингтона,Апингтону,Апингтоном,Апингтоне;{"name": "Апингтон", "airport": "UTN", "country": "ЮАР"}
141;Аппер Хейфорд,RAF Стейшн,Аппера Хейфорд,Апперу Хейфорд,Аппером Хейфорд,Аппере Хейфорд;{"name": "Аппер Хейфорд", "airport": "UHF", "country": "Великобритания"}
142;Арагуаина,Арагуаиной,Арагуаину;{"name": "Арагуаина", "airport": "AUX", "country": "Бразилия"}
143;Аракатуба,Аракатубы,Аракатубе,Аракатубу,Аракатубой;{"name": "Аракатуба", "airport": "ARU", "country": "Бразилия"}
144;Аракаю,Аракажу;{"name": "Аракаю", "airport": "AJU", "country": "Бразилия"}
145;Аракса,Араксы,Араксе,Араксу,Араксой;{"name": "Аракса", "airport": "AAX", "country": "Бразилия"}
146;Араракуара,Араракуары,Араракуаре,Араракуару,Араракуарой;{"name": "Араракуара", "airport": "AQA", "country": "Бразилия"}
147;Араука,Арауки,Арауке,Арауку,Араукой;{"name": "Араука", "airport": "AUC", "country": "Колумбия"}
148;Арба-Минч,Арба Минч,АрбаМинч,Арбы-Минча,Арбе-Минчу,Арбу-Минч,Арбой-Минчем,Арбе-Минче;{"name": "Арба-Минч", "airport": "AMH", "country": "Эфиопия"}
149;Арвиат,Арвиата,Арвиату,Арвиатом,Арвиате;{"name": "Арвиат", "airport": "YEK", "country": "Канада"}
150;Арвидсъяур,Арвидсьяур,Арвидсъяура,Арвидсъяуру,Арвидсъяуром,Арвидсъяуре;{"name": "Арвидсъяур", "airport": "AJR", "country": "Швеция"}
151;Аргостоли,Аргостолей,Аргостолям,Аргостолями,Аргостолях;{"name": "Аргостоли", "airport": "EFL", "country": "Греция"}
152;Ардабиль,Ардабиля,Ардабилю,Ардабилем,Ардабиле;{"name": "Ардабиль", "airport": "ADU", "country": "Иран"}
153;Арекипа,Родригес Баллон,Арекипы,Арекипе,Арекипу,Арекипой;{"name": "Арекипа", "airport": "AQP", "country": "Перу"}
154;Арика,Чакальюта,Арики,Арике,Арику,Арикой;{"name": "Арика", "airport": "ARI", "country": "Чили"}
155;Аркалык,Аркалыка,Аркалыку,Аркалыком,Аркалыке;{"name": "Аркалык", "airport": "AYK", "statCode": "2708877", "country": "Казахстан"}
156;Арката,Эврика,Аркаты,Аркате,Аркату,Аркатой;{"name": "Арката", "airport": "ACV", "country": "США"}
157;Арктик-Виллидж,Арктик Виллидж,АрктикВиллидж,Арктика-Виллиджа,Арктиком-Виллиджем,Арктике-Виллидже;{"name": "Арктик-Виллидж", "airport": "ARC", "country": "США"}
158;Армения Колумбия,Армения (Колумбия),Эль Эден,Армении Колумбии,Армении (Колумбии),Армению Колумбию,Армению (Колумбию),Арменией Колумбией,Арменией (Колумбией);{"name": "Армения", "airport": "AXM", "country": "Колумбия"}
159;Армидайл,Армидейл,Армидайла,Армидайлу,Армидайлом,Армидайле;{"name": "Армидайл", "airport": "ARM", "country": "Австралия"}
160;Аррабери,Аррабэри,Арраберь,Арраберям,Арраберями,Арраберях;{"name": "Аррабери", "airport": "AAB", "country": "Австралия"}
161;Артурс-таун,Артурс таун,Артурстаун,Артур Таун,Артурса-тауна,Артурсу-тауну,Артурсом-тауном,Артурсе-тауне;{"name": "Артурс-таун", "airport": "ATC", "country": "Багамы"}
162;Аруба,Арубы,Арубе,Арубу,Арубой;{"name": "Аруба", "airport": "AUA", "country": "Аруба"}
163;Арутуа;{"name": "Арутуа", "airport": "AXR", "country": "Французская Полинезия"}
164;Аруша,Аруши,Аруше,Арушу,Арушей;{"name": "Аруша", "airport": "ARK", "country": "Танзания"}
165;Архангельск,Архангельска,Архангельску,Архангельском,Архангельске;{"name": "Архангельск", "airport": "ARH", "statCode": "2010441", "country": "Россия"}
166;Асаба,Асабы,Асабе,Асабу,Асабой;{"name": "Асаба", "airport": "ABB", "country": "Нигерия"}
167;Асахикава,Асахикавов,Асахикавам,Асахикавами,Асахикавах;{"name": "Асахикава", "airport": "AKJ", "country": "Япония"}
168;Асмэра,Асмэры,Асмэре,Асмэру,Асмэрой;{"name": "Асмэра", "airport": "ASM", "country": "Эритрея"}
169;Асоса,Асосы,Асосе,Асосу,Асосой;{"name": "Асоса", "airport": "ASO", "country": "Эфиопия"}
170;Аспен,Аспена,Аспену,Аспеном,Аспене;{"name": "Аспен", "airport": "ASE", "country": "США"}
171;Ассаб,Ассаба,Ассабу,Ассабом,Ассабе;{"name": "Ассаб", "airport": "ASA", "country": "Эритрея"}
172;Ассалуйе;{"name": "Ассалуйе", "airport": "PGU", "country": "Иран"}
173;Ассиут,Асьют;{"name": "Ассиут", "airport": "ATZ", "country": "Египет"}
174;Астана,Астаны,Астане,Астану,Астаной;{"name": "Астана", "airport": "TSE", "statCode": "2708000", "country": "Казахстан"}
175;Астрахань,Астрахани,Астраханью;{"name": "Астрахань", "airport": "ASF", "statCode": "2020600", "country": "Россия"}
176;Асуан,Асуана,Асуану,Асуаном,Асуане;{"name": "Асуан", "airport": "ASW", "country": "Египет"}
177;Асунсьон,Асунсьона,Асунсьону,Асунсьоном,Асунсьоне;{"name": "Асунсьон", "airport": "ASU", "country": "Парагвай"}
178;Атбасар,Атбасара,Атбасару,Атбасаром,Атбасаре;{"name": "Атбасар", "airport": "ATX", "statCode": "2708880", "country": "Казахстан"}
179;Атенс,Атенс-Бэн,Атенс Бэн,АтенсБэн Эппс,Атенса,Атенсу,Атенсом,Атенсе;{"name": "Атенс", "airport": "AHN", "country": "США"}
180;Атка,Атки,Атке,Аткой;{"name": "Атка", "airport": "AKB", "country": "США"}
181;Атланта,Атланты,Атланте,Атланту,Атлантой;{"name": "Атланта", "airport": "ATL", "country": "США"}
182;Атлантик-Сити,Атлантик Сити,АтлантикСити,Атлантика-Сити,Атлантику-Сити,Атлантиком-Сити,Атлантике-Сити;{"name": "Атлантик-Сити", "airport": "ACY", "country": "США"}
183;Атолл Манихи,Манихи,Атолл Махини,Атолла Махини,Атоллу Махини,Атоллом Махини,Атолле Махини;{"name": "Атолл Манихи", "airport": "XMH", "country": "Французская Полинезия"}
184;Атолл Рангироа,Рангироа,Атолла Рангироа,Атоллу Рангироа,Атоллом Рангироа,Атолле Рангироа;{"name": "Атолл Рангироа", "airport": "RGI", "country": "Французская Полинезия"}
185;Атолл Тикехау,Тикехау Атолл,Атолла Тикехау,Атоллу Тикехау,Атоллом Тикехау,Атолле Тикехау;{"name": "Атолл Тикехау", "airport": "TIH", "country": "Французская Полинезия"}
186;Атолл Туреиа,Туреиа,Атолла Туреиа,Атоллу Туреиа,Атоллом Туреиа,Атолле Туреиа;{"name": "Атолл Туреиа", "airport": "ZTA", "country": "Французская Полинезия"}
187;Аттавапискат,Аттаваписката,Аттавапискату,Аттавапискатом,Аттавапискате;{"name": "Аттавапискат", "airport": "YAT", "country": "Канада"}
188;Атуона,Атуоны,Атуоне,Атуону,Атуоной;{"name": "Атуона", "airport": "AUQ", "country": "Французская Полинезия"}
189;Атырау;{"name": "Атырау", "airport": "GUW", "statCode": "2704830", "country": "Казахстан"}
190;Аурангабад,Чиккалтана,Аурангабада,Аурангабаду,Аурангабадом,Аурангабаде;{"name": "Аурангабад", "airport": "IXU", "country": "Индия"}
191;Аурукун,Оракан-Мишн,Оракан Мишн,ОраканМишн,Аурукуна,Аурукуну,Аурукуном,Аурукуне;{"name": "Аурукун", "airport": "AUU", "country": "Австралия"}
192;Афины,Афин,Афинам,Афинами,Афинах;{"name": "Афины", "airport": "ATH", "statCode": "7300106", "country": "Греция"}
193;Ахваз,Ахваза,Ахвазу,Ахвазом,Ахвазе;{"name": "Ахваз", "airport": "AWZ", "country": "Иран"}
194;Ахе;{"name": "Ахе", "airport": "AHE", "country": "Французская Полинезия"}
195;Ахмедабад,Ахмедабада,Ахмедабаду,Ахмедабадом,Ахмедабаде;{"name": "Ахмедабад", "airport": "AMD", "country": "Индия"}
196;Ачинск,Ачинска,Ачинску,Ачинском,Ачинске;{"name": "Ачинск", "airport": "ACS", "country": "США"}
197;Ашфорд,ЖД вокзал Ашфорда,ЖД-вокзал Ашфорда,Ашфорда,Ашфорду,Ашфордом,Ашфорде;{"name": "Ашфорд", "airport": "QDH", "country": "Великобритания"}
198;Ашхабад,Ашхабада,Ашхабаду,Ашхабадом,Ашхабаде;{"name": "Ашхабад", "airport": "ASB", "country": "Туркменистан"}
199;Аякучо,Альфредо Мендивил Дуарте;{"name": "Аякучо", "airport": "AYP", "country": "Перу"}
200;Аякучо;{"name": "Аякучо", "airport": "AYC", "country": "Колумбия"}
201;Аяччо;{"name": "Аяччо", "airport": "AJA", "country": "Франция"}
202;Ба,Мба;{"name": "Ба", "airport": "BFJ", "country": "Китай"}
203;Баган,Паган,Баган Ньяунг-у,Баган Ньяунг у,Баган Ньяунгу,Паган Ньяунг-у,Паган Ньяунг у,Багана,Багану,Баганом,Багане;{"name": "Баган (Паган)", "airport": "NYU", "country": "Мьянма"}
204;Багдад,Багдада,Багдаду,Багдадом,Багдаде;{"name": "Багдад", "airport": "BGW", "country": "Ирак"}
205;Багдогра,Багдогры,Багдогре,Багдогру,Багдогрой;{"name": "Багдогра", "airport": "IXB", "country": "Индия"}
